customer_id,first_name,last_name,date_of_birth,email,street_address,city,state,postal_code,signup_date,segment,kyc_status
c00760,Michael,Le,1947-06-01,michael.le760@example.com,706 Dominguez Meadows,Dallas,TX,48612,2020-07-08,Mass,Approved
c00761,Katherine,Schneider,1976-05-17,katherine.schneider761@example.com,217 Penny Land Suite 356,Boston,MA,22037,2023-08-10,Mass,Rejected
c00762,Colleen,Steele,1956-07-17,colleen.steele762@example.com,31903 Burgess Valley,Detroit,MI,48796,2020-12-16,Mass Affluent,Approved
c00763,Kathleen,Bishop,1973-10-21,kathleen.bishop763@example.com,30102 White Cape,Seattle,WA,42799,2020-05-25,Mass,Approved
c00764,James,Lee,1944-06-02,james.lee764@example.com,9342 Mendoza Crossing Apt. 148,Los Angeles,CA,13230,2019-11-29,Mass,Approved
c00765,Andrea,Wright,2008-02-21,andrea.wright765@example.com,5374 Deleon Highway,Miami,FL,28402,2021-09-14,Mass,Approved
c00766,Sara,Grant,1988-09-27,sara.grant766@example.com,458 Brian Loop,Phoenix,AZ,58114,2021-09-26,Affluent,Approved
c00767,Samuel,Walker,1946-09-03,samuel.walker767@example.com,1328 Kevin Plaza Apt. 152,Dallas,TX,43240,2019-07-30,Mass,Approved
c00768,Helen,Dudley,2002-12-29,helen.dudley768@example.com,77107 Joseph Radial,Detroit,MI,99418,2019-01-05,Mass,Approved
c00769,David,Evans,2001-05-12,david.evans769@example.com,1049 Simpson Wall Suite 670,New York,NY,53067,2018-07-18,Mass Affluent,Approved
c00770,Teresa,Roberts,1975-09-10,teresa.roberts770@example.com,62680 Johnson Track,Atlanta,GA,96283,2022-05-03,Affluent,Approved
c00771,Chelsea,Clark,1988-01-02,chelsea.clark771@example.com,95493 Matthew Village Suite 601,Dallas,TX,69464,2021-08-11,Mass,Pending
c00772,John,Bush,1965-09-04,john.bush772@example.com,487 Armstrong Port Suite 267,San Francisco,CA,13635,2022-05-11,Mass Affluent,Pending
c00773,Eric,Stewart,2006-08-14,eric.stewart773@example.com,04413 Morgan Locks,Boston,MA,28310,2020-10-13,Mass Affluent,Approved
c00774,Andrea,Bailey,1946-02-13,andrea.bailey774@example.com,454 Patton Valleys,Dallas,TX,73521,2023-12-26,Mass,Approved
c00775,Andrea,Peck,1946-11-05,andrea.peck775@example.com,49542 Ford Mill,Portland,OR,59060,2021-07-25,Mass Affluent,Approved
c00776,Christopher,Pope,1949-06-05,christopher.pope776@example.com,0578 Ricky Prairie,Seattle,WA,37158,2023-06-29,Mass,Approved
c00777,Victoria,Hill,1996-02-08,victoria.hill777@example.com,9851 White Trafficway,Chicago,IL,56987,2020-09-29,Mass,Approved
c00778,Robin,Martinez,1945-06-08,robin.martinez778@example.com,7232 Monica Shoal Apt. 310,New York,NY,91269,2018-03-15,Mass,Approved
c00779,Steven,Rhodes,1978-12-16,steven.rhodes779@example.com,879 Williams Stravenue,Atlanta,GA,44983,2017-02-14,Mass,Approved
c00780,David,James,1969-12-04,david.james780@example.com,44058 Caroline Keys,Los Angeles,CA,14060,2021-06-07,Mass,Pending
c00781,Marilyn,Baird,2005-11-30,marilyn.baird781@example.com,87181 James Ports,Seattle,WA,37986,2024-07-20,Mass,Approved
c00782,Tyrone,Cardenas,1956-06-12,tyrone.cardenas782@example.com,616 Thomas Islands Suite 565,Dallas,TX,94228,2023-03-07,Mass,Approved
c00783,Jennifer,Blevins,1958-02-04,jennifer.blevins783@example.com,9025 Kelly Drive Apt. 193,New York,NY,78559,2024-02-29,Mass,Pending
c00784,William,Ballard,1961-10-07,william.ballard784@example.com,895 Nicholas Prairie Apt. 261,Newark,NJ,85372,2018-12-06,Mass,Approved
c00785,Joshua,Roberts,1994-10-20,joshua.roberts785@example.com,98986 Melanie Pines,Minneapolis,MN,92044,2017-02-16,Mass,Approved
c00786,Mary,Roberts,1987-12-30,mary.roberts786@example.com,788 Stewart Fields,Chicago,IL,20575,2020-07-28,Mass,Pending
c00787,Tina,Klein,1990-05-08,tina.klein787@example.com,53537 Goodman Crescent Apt. 765,New York,NY,35440,2023-08-03,Mass,Pending
c00788,John,Reed,1961-12-22,john.reed788@example.com,8815 Jacobs Mission,Houston,TX,15384,2024-10-31,Mass,Approved
c00789,Andrea,Ramos,1958-11-03,andrea.ramos789@example.com,92836 Catherine Underpass Suite 551,Detroit,MI,10426,2017-03-13,Affluent,Approved
c00790,Patrick,Scott,1945-06-05,patrick.scott790@example.com,6829 Chen Trail,Newark,NJ,85123,2022-06-22,Mass,Approved
c00791,Sandra,Mendoza,1954-02-17,sandra.mendoza791@example.com,70216 Cannon Station,Philadelphia,PA,94325,2024-02-08,Mass Affluent,Approved
c00792,William,Harris,1993-05-20,william.harris792@example.com,120 Johnson Expressway Apt. 288,Minneapolis,MN,24018,2023-08-03,Mass,Approved
c00793,Natasha,Ryan,1980-02-09,natasha.ryan793@example.com,5268 Jennifer Crest Suite 599,Dallas,TX,74995,2022-12-17,Mass Affluent,Approved
c00794,Michelle,Fitzpatrick,1950-11-30,michelle.fitzpatrick794@example.com,015 Lozano Roads,San Francisco,CA,58140,2019-10-04,Affluent,Approved
c00795,Joshua,Horton,1951-07-11,joshua.horton795@example.com,647 Jessica Stream Apt. 209,Detroit,MI,16230,2017-11-14,Mass Affluent,Approved
c00796,Kristy,Taylor,1972-01-15,kristy.taylor796@example.com,765 Thompson Stravenue Suite 134,Atlanta,GA,92417,2022-10-20,Mass,Approved
c00797,Robert,Gilbert,1967-12-28,robert.gilbert797@example.com,0988 Mitchell Lights Suite 220,Portland,OR,88411,2019-07-05,Mass,Approved
c00798,Sarah,Matthews,1976-10-15,sarah.matthews798@example.com,8499 Garcia Haven,Chicago,IL,61070,2024-06-25,Mass,Approved
c00799,William,Sanchez,2005-12-10,william.sanchez799@example.com,44773 Keith Green,Miami,FL,73709,2024-12-02,Mass,Approved
c00800,Lori,Santiago,1954-06-20,lori.santiago800@example.com,42138 Anthony Canyon,Detroit,MI,45750,2024-07-24,Mass Affluent,Approved
c00801,Justin,Schmidt,1961-04-24,justin.schmidt801@example.com,70534 Dennis Pike,New York,NY,81355,2017-08-15,Affluent,Approved
c00802,Kenneth,Little,1958-05-15,kenneth.little802@example.com,4117 Snyder Corners,Miami,FL,50051,2020-05-08,Mass,Approved
c00803,Brenda,Williams,1948-07-02,brenda.williams803@example.com,1513 Mark Parkways,Detroit,MI,99025,2018-07-25,Mass,Approved
c00804,Yolanda,Gutierrez,1951-01-24,yolanda.gutierrez804@example.com,7815 Ryan Squares Suite 380,San Francisco,CA,15680,2024-10-29,Mass,Approved
c00805,Tracy,Love,1986-12-31,tracy.love805@example.com,29633 Harrison Oval,Houston,TX,25493,2024-10-28,Mass,Approved
c00806,Edgar,Garcia,1996-07-16,edgar.garcia806@example.com,742 Cynthia Corners,Houston,TX,97187,2018-03-20,Mass,Approved
c00807,Amanda,Townsend,1987-09-26,amanda.townsend807@example.com,61789 Jennifer Camp,Chicago,IL,35990,2024-03-07,Mass,Approved
c00808,Michael,Smith,1943-02-02,michael.smith808@example.com,496 Dana Orchard Apt. 434,Boston,MA,37958,2023-10-05,Mass Affluent,Approved
c00809,Andrea,Pierce,1997-03-10,andrea.pierce809@example.com,6958 Phillips Forges Apt. 467,Atlanta,GA,81214,2020-11-07,Mass,Pending
c00810,Amy,Hickman,1962-08-21,amy.hickman810@example.com,61275 Michael Locks Apt. 779,Portland,OR,27042,2020-02-25,Mass,Approved
c00811,Stanley,Russell,1946-07-20,stanley.russell811@example.com,304 Romero Vista Suite 085,New York,NY,56218,2023-03-04,Mass,Approved
c00812,Marc,Donovan,1957-03-24,marc.donovan812@example.com,566 Coleman Green Apt. 473,Los Angeles,CA,35744,2021-06-12,Mass Affluent,Approved
c00813,Jacob,Johns,1964-07-15,jacob.johns813@example.com,047 Walker Wells Apt. 831,Phoenix,AZ,27814,2019-08-10,Mass,Approved
c00814,Heidi,Woods,1975-04-06,heidi.woods814@example.com,98006 Kimberly Isle Suite 810,Miami,FL,96793,2021-06-17,Mass,Approved
c00815,Ashley,Gonzalez,1986-05-25,ashley.gonzalez815@example.com,8328 Heath Forks,Phoenix,AZ,27990,2021-12-10,Mass,Approved
c00816,Jesus,Maynard,1958-01-14,jesus.maynard816@example.com,55638 Shelby Camp Apt. 818,Seattle,WA,18485,2024-06-05,Mass,Approved
c00817,Kimberly,Morris,2007-09-18,kimberly.morris817@example.com,0244 Jerry Trail Apt. 041,New York,NY,70654,2021-05-22,Mass,Approved
c00818,Bradley,Brewer,1942-06-17,bradley.brewer818@example.com,624 Charles Parkways Suite 008,Boston,MA,88057,2018-08-01,Mass,Approved
c00819,Julie,Velez,1967-11-05,julie.velez819@example.com,96394 Coleman Summit,Houston,TX,21474,2019-12-28,Mass,Approved
c00820,Janet,Davis,1971-02-05,janet.davis820@example.com,4731 Costa Ports,San Francisco,CA,73705,2017-11-11,Affluent,Approved
c00821,Lisa,Andrews,1991-03-21,lisa.andrews821@example.com,4613 Hoffman Orchard Suite 883,Boston,MA,58671,2023-12-29,Mass,Approved
c00822,Paul,Nichols,1957-05-03,paul.nichols822@example.com,76581 Walker Burg Suite 375,Phoenix,AZ,84701,2024-11-29,Mass,Approved
c00823,Elizabeth,Sharp,1971-10-07,elizabeth.sharp823@example.com,145 Lisa Corner Apt. 823,Boston,MA,21425,2020-08-14,Mass,Approved
c00824,Lori,Zuniga,1995-01-05,lori.zuniga824@example.com,312 Jensen Mountains Apt. 074,Phoenix,AZ,97830,2023-07-29,Affluent,Approved
c00825,Tina,Gentry,1949-11-08,tina.gentry825@example.com,5205 Savage Grove Apt. 878,Phoenix,AZ,65719,2020-04-02,Affluent,Approved
c00826,Tyler,Thompson,1941-02-27,tyler.thompson826@example.com,3577 Samantha Manors Apt. 620,Newark,NJ,85793,2017-10-10,Mass Affluent,Approved
c00827,Benjamin,Khan,1996-10-23,benjamin.khan827@example.com,123 Kane Crescent,Houston,TX,42576,2022-04-22,Mass,Approved
c00828,Wayne,Thompson,2007-03-01,wayne.thompson828@example.com,7287 Kaitlyn Plaza,Portland,OR,94904,2020-08-10,Mass,Approved
c00829,Brittany,Gillespie,1949-03-27,brittany.gillespie829@example.com,0416 Cortez Springs Suite 859,Los Angeles,CA,66372,2019-07-21,Mass Affluent,Pending
c00830,Molly,Osborn,1996-05-10,molly.osborn830@example.com,224 Leah Station Suite 894,Newark,NJ,21424,2023-10-20,Mass Affluent,Approved
c00831,Morgan,Sanders,1965-08-29,morgan.sanders831@example.com,3522 Smith Mall Apt. 271,Miami,FL,93061,2017-10-29,Mass,Approved
c00832,Scott,Simpson,1983-03-17,scott.simpson832@example.com,3318 Rivera Circle,Charlotte,NC,81620,2023-05-19,Mass,Approved
c00833,Alicia,Zuniga,1984-03-09,alicia.zuniga833@example.com,215 Michael Bridge Apt. 446,Detroit,MI,37018,2018-07-16,Mass,Approved
c00834,Stephen,Hayden,1979-12-12,stephen.hayden834@example.com,9648 Chris Drives Apt. 342,New York,NY,59110,2019-09-22,Mass Affluent,Approved
c00835,Jennifer,Howe,1957-12-12,jennifer.howe835@example.com,128 Rivera Trail Suite 973,San Francisco,CA,44925,2023-11-16,Mass,Approved
c00836,Robert,Mcdowell,1995-08-13,robert.mcdowell836@example.com,33192 Fred Well,Houston,TX,58914,2019-03-17,Mass,Approved
c00837,Diana,Smith,1941-10-30,diana.smith837@example.com,1028 Coleman Mountains,Portland,OR,96883,2023-06-07,Mass,Approved
c00838,Eric,Bradley,1944-09-24,eric.bradley838@example.com,8138 Bennett Lights Suite 548,Boston,MA,90902,2020-03-17,Mass,Approved
c00839,Terrance,Rodriguez,2001-09-19,terrance.rodriguez839@example.com,193 Sonia Village Suite 268,New York,NY,29398,2017-04-30,Mass,Approved
c00840,Tanya,Bird,1970-07-02,tanya.bird840@example.com,4186 Thompson Way Suite 756,Los Angeles,CA,97462,2017-05-19,Mass,Approved
c00841,Matthew,Mitchell,1949-02-07,matthew.mitchell841@example.com,836 White Summit,Miami,FL,49415,2018-01-13,Mass Affluent,Approved
c00842,Heather,Hays,2001-11-22,heather.hays842@example.com,75830 Murphy Land,Houston,TX,73435,2021-01-19,Mass,Approved
c00843,Debra,Daniels,1996-09-28,debra.daniels843@example.com,094 Deborah Row Suite 604,Portland,OR,78780,2020-07-12,Mass,Approved
c00844,Melissa,Snyder,1962-11-22,melissa.snyder844@example.com,090 Osborn Roads Suite 727,Newark,NJ,53464,2022-08-08,Mass,Approved
c00845,Melissa,Mays,1943-04-02,melissa.mays845@example.com,50922 Christopher Village,Philadelphia,PA,51099,2017-08-21,Mass,Pending
c00846,Michele,Rosales,1971-09-11,michele.rosales846@example.com,70518 Lucero Fields,Philadelphia,PA,51076,2021-03-09,Mass,Approved
c00847,Norman,Mcdonald,1951-10-09,norman.mcdonald847@example.com,5295 Shelia Lodge,Boston,MA,87629,2018-10-31,Mass,Approved
c00848,Levi,Lee,1979-05-16,levi.lee848@example.com,013 Jessica Corner Apt. 704,Philadelphia,PA,44770,2022-02-15,Mass,Approved
c00849,Jennifer,Rodriguez,1996-03-22,jennifer.rodriguez849@example.com,862 Larry Points,Los Angeles,CA,35193,2019-01-30,Mass Affluent,Approved
c00850,Katherine,Martin,1967-03-17,katherine.martin850@example.com,57919 Davis Course Apt. 125,Houston,TX,42543,2023-03-17,Mass,Approved
c00851,Monique,Stevens,1942-05-09,monique.stevens851@example.com,03571 Kyle Springs,Seattle,WA,27539,2019-02-19,Mass,Approved
c00852,Barry,Scott,1986-10-21,barry.scott852@example.com,240 Mccarthy Fall,San Francisco,CA,45235,2024-08-19,Mass,Approved
c00853,Casey,Lopez,1952-02-06,casey.lopez853@example.com,95633 Stephenson Fall Suite 474,San Francisco,CA,20267,2024-02-29,Mass Affluent,Approved
c00854,Crystal,Doyle,1954-12-12,crystal.doyle854@example.com,5955 Gallegos Spur,Atlanta,GA,18077,2022-03-09,Mass,Approved
c00855,Samantha,Gibbs,1953-01-27,samantha.gibbs855@example.com,96289 Victoria Mews,Atlanta,GA,75146,2021-02-23,Mass Affluent,Approved
c00856,Wendy,Bradley,1959-05-18,wendy.bradley856@example.com,435 Davis Trail Apt. 437,Portland,OR,16969,2019-04-25,Affluent,Approved
c00857,Julie,Todd,2000-06-02,julie.todd857@example.com,18272 Willis Landing Suite 905,Miami,FL,61138,2022-02-17,Mass,Approved
c00858,Ryan,Thompson,1942-09-14,ryan.thompson858@example.com,502 Alvarez Junction,Philadelphia,PA,80188,2024-11-08,Mass,Approved
c00859,Corey,Chase,1982-06-14,corey.chase859@example.com,54278 Karen Mill,Dallas,TX,75203,2022-05-26,Mass Affluent,Approved
c00860,Cynthia,Prince,1957-01-22,cynthia.prince860@example.com,966 Flowers Glen Suite 957,Los Angeles,CA,50146,2021-06-28,Mass,Approved
c00861,Monique,Wilcox,1960-05-31,monique.wilcox861@example.com,0381 Simmons Grove Suite 902,Los Angeles,CA,27426,2020-08-27,Mass,Approved
c00862,Scott,Robertson,1968-05-12,scott.robertson862@example.com,9839 David Isle,San Francisco,CA,93761,2019-11-08,Mass,Approved
c00863,Heather,Miller,1977-10-17,heather.miller863@example.com,42576 Steven Shoals,Newark,NJ,85164,2023-01-08,Mass,Approved
c00864,Rebecca,Caldwell,1944-06-29,rebecca.caldwell864@example.com,24412 Michaela Mews,Dallas,TX,65099,2020-02-14,Mass,Approved
c00865,Brandon,Lopez,1959-05-16,brandon.lopez865@example.com,328 Smith Estate,Portland,OR,17808,2019-12-14,Mass,Pending
c00866,Laura,Taylor,1949-09-05,laura.taylor866@example.com,78637 Guerra Squares Apt. 162,Dallas,TX,13165,2018-10-17,Mass,Approved
c00867,Kelly,Morris,1953-11-28,kelly.morris867@example.com,65469 Ferguson Key Suite 903,Seattle,WA,38369,2020-10-29,Mass,Approved
c00868,Nicholas,Wright,2000-07-03,nicholas.wright868@example.com,55580 Melendez Rue,Portland,OR,24177,2018-07-10,Mass,Approved
c00869,Dustin,Green,1976-02-07,dustin.green869@example.com,73034 Davis Lights,Chicago,IL,87432,2023-03-25,Affluent,Approved
c00870,Amanda,Young,1983-03-29,amanda.young870@example.com,2446 Johnson Manor,Newark,NJ,28523,2019-04-24,Mass,Approved
c00871,Ashlee,Molina,1994-11-23,ashlee.molina871@example.com,68171 Parks Courts,Chicago,IL,35438,2024-08-20,Mass,Approved
c00872,Laura,Finley,1994-05-25,laura.finley872@example.com,25298 Parks Branch Suite 660,Atlanta,GA,97816,2024-03-06,Mass,Approved
c00873,George,Turner,2007-08-17,george.turner873@example.com,4197 Norman Station Suite 851,Philadelphia,PA,83643,2018-02-02,Mass,Approved
c00874,Christian,Sharp,1993-07-08,christian.sharp874@example.com,8612 Matthew Station,Newark,NJ,29683,2021-03-15,Mass,Approved
c00875,Monica,Smith,1964-10-07,monica.smith875@example.com,89760 Campbell Crossing Suite 750,Dallas,TX,44518,2020-01-15,Mass,Rejected
c00876,Christine,Valdez,1977-05-17,christine.valdez876@example.com,6540 White Knolls Suite 075,Chicago,IL,56418,2020-03-06,Mass,Approved
c00877,John,Schwartz,1973-04-21,john.schwartz877@example.com,091 Dennis Place Suite 321,Chicago,IL,69784,2019-06-13,Mass,Approved
c00878,Roberta,Brown,2002-05-30,roberta.brown878@example.com,27645 Barker Gardens,Phoenix,AZ,94255,2023-01-14,Mass,Pending
c00879,Douglas,Wilson,1974-07-05,douglas.wilson879@example.com,15502 Patrick Stream Apt. 546,Minneapolis,MN,88401,2023-07-30,Mass,Approved
c00880,Steven,Parker,1966-10-04,steven.parker880@example.com,24161 Ashley Hollow Apt. 059,Houston,TX,97947,2024-08-29,Mass,Approved
c00881,Jonathan,Sullivan,1952-07-29,jonathan.sullivan881@example.com,64248 Cassandra Falls Suite 406,Boston,MA,13658,2018-02-01,Mass,Approved
c00882,Jonathan,Shaw,1962-01-11,jonathan.shaw882@example.com,62447 Davis Fork,San Francisco,CA,31272,2023-03-20,Mass,Approved
c00883,Albert,Jacobson,1955-03-29,albert.jacobson883@example.com,531 Chandler Rest,Chicago,IL,60670,2020-05-27,Mass,Approved
c00884,Linda,Padilla,2001-04-05,linda.padilla884@example.com,695 Alvarez Point Apt. 555,Newark,NJ,14420,2021-05-13,Mass,Approved
c00885,Rachel,Collins,1993-04-15,rachel.collins885@example.com,2773 Emily Glens Suite 091,Los Angeles,CA,41980,2023-09-14,Mass,Pending
c00886,Erica,Wilson,1944-05-01,erica.wilson886@example.com,513 Torres Terrace Suite 770,Houston,TX,23824,2021-09-10,Mass,Approved
c00887,Eric,Hendricks,2007-10-09,eric.hendricks887@example.com,929 Cunningham Mall,Philadelphia,PA,93962,2024-05-03,Mass,Rejected
c00888,Scott,Phillips,1976-05-07,scott.phillips888@example.com,8736 Nicholas Vista,Boston,MA,15699,2023-08-04,Affluent,Approved
c00889,Michael,Mendez,1992-06-29,michael.mendez889@example.com,63319 White Estate,New York,NY,23356,2023-11-20,Mass,Pending
c00890,Briana,Robinson,2008-04-27,briana.robinson890@example.com,653 Lester Harbors Suite 515,Miami,FL,27561,2018-05-30,Mass,Approved
c00891,Danielle,Anderson,2006-07-30,danielle.anderson891@example.com,67747 Sandra Fall Suite 408,New York,NY,23373,2020-06-19,Mass,Approved
c00892,Roger,Hernandez,1947-02-27,roger.hernandez892@example.com,2169 Mccann Loop Apt. 093,Houston,TX,61171,2017-08-07,Affluent,Approved
c00893,John,Adkins,1985-01-05,john.adkins893@example.com,981 Dougherty Islands,Minneapolis,MN,42791,2021-07-07,Mass,Approved
c00894,Megan,Obrien,1958-06-21,megan.obrien894@example.com,97150 Arnold Way,Los Angeles,CA,92120,2023-05-24,Mass,Approved
c00895,James,Perry,1995-11-09,james.perry895@example.com,75327 Marcus Hill,Houston,TX,33473,2020-02-19,Affluent,Pending
c00896,Paul,Dunn,2002-09-20,paul.dunn896@example.com,39773 Fritz Underpass,Phoenix,AZ,58349,2017-07-27,Mass,Approved
c00897,Timothy,Ruiz,1944-02-24,timothy.ruiz897@example.com,8195 John Stravenue,Detroit,MI,69408,2020-09-28,Affluent,Approved
c00898,John,Medina,2008-02-07,john.medina898@example.com,06876 Krista Green,Newark,NJ,66339,2024-11-09,Mass,Approved
c00899,Ashley,Beck,1955-04-08,ashley.beck899@example.com,980 Castillo Stream,Philadelphia,PA,81674,2022-07-29,Mass,Approved
c00900,Bailey,Robinson,1997-11-28,bailey.robinson900@example.com,6056 Patterson Crossing,Dallas,TX,28168,2017-08-10,Mass,Approved
c00901,Victoria,Wright,1994-07-27,victoria.wright901@example.com,49125 Douglas Divide,Philadelphia,PA,55671,2020-11-09,Mass,Approved
c00902,Kenneth,Fischer,1964-06-22,kenneth.fischer902@example.com,3415 Stephen Station,Philadelphia,PA,82052,2017-05-23,Affluent,Approved
c00903,Tiffany,Marks,1997-05-31,tiffany.marks903@example.com,45475 Lyons Port Suite 902,Charlotte,NC,87671,2020-12-05,Mass,Approved
c00904,Dominique,Miller,1997-10-27,dominique.miller904@example.com,403 Elliott Station,Seattle,WA,65601,2024-11-26,Affluent,Approved
c00905,Joshua,Griffin,1952-04-27,joshua.griffin905@example.com,2947 Nunez Drives Apt. 294,Chicago,IL,68670,2018-01-08,Mass,Approved
c00906,Ashlee,Padilla,1980-08-21,ashlee.padilla906@example.com,3039 Hernandez Bridge Suite 588,Houston,TX,87772,2018-11-25,Mass,Approved
c00907,Gina,Miller,1995-03-03,gina.miller907@example.com,9252 Mills Lane Suite 287,Chicago,IL,66238,2019-04-14,Affluent,Approved
c00908,Julie,Elliott,1987-10-14,julie.elliott908@example.com,6015 Kyle Fork,New York,NY,95395,2017-03-31,Mass,Approved
c00909,Brandon,Brown,2002-07-01,brandon.brown909@example.com,9135 Stevens Route,Atlanta,GA,21483,2023-06-08,Affluent,Approved
c00910,Catherine,Kelley,1942-04-07,catherine.kelley910@example.com,833 Beck Locks,Newark,NJ,41311,2017-10-04,Mass,Approved
c00911,Tyler,Wagner,1987-12-26,tyler.wagner911@example.com,8148 Tara Centers,Houston,TX,20096,2023-02-21,Mass Affluent,Approved
c00912,Rebecca,Armstrong,2004-10-12,rebecca.armstrong912@example.com,833 Robles Falls Apt. 372,Newark,NJ,18152,2017-03-29,Mass,Approved
c00913,Justin,Hernandez,1978-09-03,justin.hernandez913@example.com,484 Julia Street,Atlanta,GA,52474,2023-06-22,Mass,Approved
c00914,Lauren,Murphy,1978-08-21,lauren.murphy914@example.com,84033 Brenda Prairie,Portland,OR,30333,2020-08-08,Mass,Approved
c00915,Catherine,Meyer,1953-02-23,catherine.meyer915@example.com,1805 James Crescent Suite 173,Chicago,IL,46644,2018-09-10,Mass,Approved
c00916,Michael,Wilson,2007-07-14,michael.wilson916@example.com,939 Evans Branch,Detroit,MI,49405,2024-05-17,Mass,Approved
c00917,Dana,Harris,2000-04-18,dana.harris917@example.com,73997 Johnathan Lodge Suite 725,Chicago,IL,65883,2024-06-20,Mass,Approved
c00918,Christine,Aguilar,1973-10-26,christine.aguilar918@example.com,444 Matthew Springs Suite 712,Dallas,TX,95112,2018-03-17,Mass Affluent,Approved
c00919,Erica,Davis,1961-05-12,erica.davis919@example.com,58772 Cameron Meadows Suite 175,Miami,FL,86444,2024-07-08,Mass,Approved
c00920,Jennifer,Dixon,1973-09-11,jennifer.dixon920@example.com,13348 Flores Pines,Dallas,TX,44047,2020-02-04,Mass Affluent,Approved
c00921,Donna,Stokes,1946-06-26,donna.stokes921@example.com,49392 Moore Trafficway Suite 229,San Francisco,CA,39302,2017-07-02,Affluent,Approved
c00922,Mary,Chavez,1956-03-01,mary.chavez922@example.com,8796 Perez Greens,Detroit,MI,79369,2020-02-01,Mass,Approved
c00923,Courtney,Palmer,1955-03-24,courtney.palmer923@example.com,5245 Calderon Island Suite 469,Minneapolis,MN,21128,2021-02-26,Mass,Approved
c00924,Rebecca,Bryant,1976-02-23,rebecca.bryant924@example.com,0606 Brewer Dam Suite 403,Boston,MA,58642,2021-08-31,Mass,Pending
c00925,Debbie,Brown,1940-05-23,debbie.brown925@example.com,445 Marc Turnpike,Miami,FL,48071,2019-11-25,Mass,Approved
c00926,Kyle,Ford,2002-10-06,kyle.ford926@example.com,8833 Gates Coves Apt. 325,Seattle,WA,26452,2020-06-06,Mass,Approved
c00927,Scott,Roman,1954-01-17,scott.roman927@example.com,970 Watts Squares Suite 349,Detroit,MI,65480,2020-12-27,Mass,Approved
c00928,Bethany,Cummings,1949-03-21,bethany.cummings928@example.com,10548 Kim Haven Apt. 721,Atlanta,GA,38866,2023-10-10,Mass,Approved
c00929,Jessica,Foster,1989-02-05,jessica.foster929@example.com,622 Andrews Points Apt. 735,Chicago,IL,26703,2019-09-15,Mass,Approved
c00930,Christopher,Velasquez,2002-10-28,christopher.velasquez930@example.com,840 Kelsey Cliff Suite 573,Minneapolis,MN,68787,2019-02-01,Mass,Approved
c00931,Kenneth,Reese,1997-10-04,kenneth.reese931@example.com,7375 Gonzalez Squares,Chicago,IL,25677,2019-05-03,Mass,Approved
c00932,Julie,Lane,1962-05-08,julie.lane932@example.com,9021 Simmons Valley Suite 080,Dallas,TX,70556,2024-05-26,Mass,Approved
c00933,Gregory,Williams,1941-11-02,gregory.williams933@example.com,96085 Campbell Isle Apt. 191,Charlotte,NC,24588,2019-05-20,Mass,Approved
c00934,David,Cooper,1980-03-27,david.cooper934@example.com,281 Bishop Field,Phoenix,AZ,49128,2019-03-03,Mass Affluent,Approved
c00935,Amber,Brown,2002-09-20,amber.brown935@example.com,647 Preston Streets,Chicago,IL,82719,2023-07-15,Mass,Approved
c00936,Teresa,Mcknight,1993-01-01,teresa.mcknight936@example.com,512 Gibson Tunnel,Seattle,WA,30578,2018-03-19,Mass,Approved
c00937,Alyssa,Michael,1997-11-28,alyssa.michael937@example.com,69409 Smith Fork Suite 624,Boston,MA,79086,2020-10-24,Mass,Approved
c00938,Robin,Jones,1998-11-15,robin.jones938@example.com,587 Kayla Ports,Philadelphia,PA,74971,2021-03-23,Mass,Approved
c00939,Maria,Peck,2005-08-31,maria.peck939@example.com,923 Jamie Falls Apt. 089,Minneapolis,MN,91239,2019-03-23,Mass,Approved
c00940,Jonathan,Johnson,1965-10-01,jonathan.johnson940@example.com,85155 Dominique Flats,Chicago,IL,25198,2020-12-04,Mass,Approved
c00941,Makayla,Ortiz,2004-05-25,makayla.ortiz941@example.com,64335 Derrick Mill Apt. 607,Houston,TX,74360,2020-08-24,Affluent,Approved
c00942,Timothy,Mack,1967-04-01,timothy.mack942@example.com,0776 Jamie Light,Chicago,IL,94300,2022-07-04,Mass,Approved
c00943,Lindsay,Cannon,1947-03-21,lindsay.cannon943@example.com,28981 Katherine Crest,Portland,OR,78671,2017-08-01,Mass Affluent,Approved
c00944,Julie,Good,1960-11-12,julie.good944@example.com,955 Lee Course Suite 748,Chicago,IL,26911,2017-04-02,Mass,Approved
c00945,Matthew,Brewer,1949-08-17,matthew.brewer945@example.com,0066 Nixon Courts,Boston,MA,83994,2023-12-17,Mass,Approved
c00946,Darius,Fisher,1951-01-21,darius.fisher946@example.com,4164 Yvonne Corner Suite 704,New York,NY,19658,2019-02-21,Mass,Approved
c00947,Sydney,Haney,2004-11-09,sydney.haney947@example.com,23290 April Dam Suite 009,Seattle,WA,62995,2024-10-24,Mass,Approved
c00948,Donald,Reyes,1994-03-11,donald.reyes948@example.com,459 Morrow Manor,Newark,NJ,54788,2022-01-19,Mass Affluent,Approved
c00949,Tammy,Kane,2005-09-02,tammy.kane949@example.com,82251 Anthony Ford,Seattle,WA,57797,2017-03-31,Affluent,Approved
c00950,Michelle,Knox,1984-06-28,michelle.knox950@example.com,5495 Krista Isle Apt. 702,Atlanta,GA,56759,2023-08-09,Mass Affluent,Approved
